index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,11,Machine 1,0,0,0,1,0,16,0.014144628650162161,1
2,8,Machine 1,0,0,0,1,0,16,0.014144628650162161,1
3,12,Machine 1,0,0,0,1,0,16,0.014144628650162161,1
4,13,Machine 1,0,0,0,1,0,16,0.014144628650162161,1
5,13,Machine 1,0,0,0,1,0,16,0.014144628650162161,1
6,12,Machine 1,0,0,0,1,0,16,0.014144628650162161,1
7,16,Machine 1,0,0,0,1,0,16,0.014144628650162161,1
8,14,Machine 1,0,0,0,1,0,16,0.014144628650162161,1
9,23,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
10,20,Machine 1,0,0,0,1,0,16,0.014144628650162161,1
11,22,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
12,17,Machine 1,0,0,0,1,0,16,0.014144628650162161,1
13,20,Machine 1,0,0,0,1,0,16,0.014144628650162161,1
14,22,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
15,30,Machine 1,0,0,3,2,0,16,0.014144628650162161,1
16,31,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
17,28,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
18,29,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
19,27,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
20,30,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
21,33,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
22,32,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
23,29,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
24,33,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
25,38,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
26,35,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
27,36,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
28,38,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
29,40,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
30,44,Machine 1,0,0,0,3,0,16,0.014144628650162161,1
31,39,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
32,40,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
33,40,Machine 1,0,0,0,2,0,16,0.014144628650162161,1
34,48,Machine 1,0,0,0,3,0,16,0.014144628650162161,1
35,46,Machine 1,0,0,0,3,0,16,0.014144628650162161,1
36,45,Machine 1,0,0,0,3,0,16,0.014144628650162161,1
37,50,Machine 1,0,0,0,3,0,16,0.014144628650162161,1
38,49,Machine 1,0,0,0,3,0,16,0.014144628650162161,1
39,53,Machine 1,0,0,0,3,0,16,0.014144628650162161,1
40,52,Machine 1,0,0,0,3,0,16,0.014144628650162161,1
41,50,Machine 1,0,0,0,3,0,16,0.014144628650162161,1
