index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,15,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
2,8,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
3,11,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
4,10,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
5,14,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
6,18,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
7,11,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
8,16,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
9,13,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
10,14,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
11,17,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
12,17,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
13,20,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
14,24,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
15,22,Machine 5,0,0,2,2,0,85,0.5256838081692512,5
16,17,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
17,20,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
18,24,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
19,22,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
20,21,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
21,21,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
22,22,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
23,24,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
24,21,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
25,23,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
26,28,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
27,29,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
28,26,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
29,29,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
30,20,Machine 5,0,0,0,1,0,85,0.5256838081692512,5
31,25,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
32,25,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
33,24,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
34,26,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
35,22,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
36,31,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
37,29,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
38,27,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
39,31,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
40,28,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
41,31,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
42,31,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
43,36,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
44,30,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
45,33,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
46,32,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
47,37,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
48,37,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
49,31,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
50,34,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
51,36,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
52,43,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
53,39,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
54,34,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
55,38,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
56,39,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
57,38,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
58,40,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
59,40,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
60,41,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
61,43,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
62,43,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
63,40,Machine 5,0,0,0,2,0,85,0.5256838081692512,5
64,45,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
65,44,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
66,45,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
67,46,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
68,46,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
69,43,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
70,48,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
71,48,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
72,47,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
73,47,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
74,49,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
75,56,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
76,48,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
77,53,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
78,48,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
79,53,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
80,48,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
81,58,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
82,52,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
83,59,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
84,55,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
85,54,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
86,55,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
87,55,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
88,64,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
89,55,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
90,59,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
91,61,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
92,56,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
93,62,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
94,59,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
95,64,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
96,57,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
97,62,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
98,64,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
99,62,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
100,63,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
101,61,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
102,68,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
103,64,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
104,61,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
105,68,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
106,60,Machine 5,0,0,0,3,0,85,0.5256838081692512,5
107,68,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
108,69,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
109,67,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
110,66,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
111,70,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
112,67,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
113,65,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
114,71,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
115,71,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
116,68,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
117,77,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
118,71,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
119,77,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
120,73,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
121,76,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
122,76,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
123,75,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
124,74,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
125,76,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
126,78,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
127,77,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
128,76,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
129,75,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
130,78,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
131,80,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
132,77,Machine 5,0,0,0,4,0,85,0.5256838081692512,5
