index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,49,Machine 4,0,0,0,3,0,54,-0.0319640872927685,3
2,53,Machine 4,0,0,0,3,0,54,-0.0319640872927685,3
3,53,Machine 4,0,0,0,3,0,54,-0.0319640872927685,3
4,60,Machine 4,0,0,0,3,0,54,-0.0319640872927685,3
5,64,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
6,75,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
7,83,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
8,80,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
9,74,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
10,83,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
11,87,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
12,85,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
13,83,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
14,83,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
15,79,Machine 4,0,2,0,4,0,54,-0.0319640872927685,3
16,87,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
17,83,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
18,87,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
19,84,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
20,90,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
21,91,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
22,94,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
23,90,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
24,88,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
25,92,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
26,95,Machine 4,0,0,0,5,1,54,-0.0319640872927685,3
27,86,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
28,90,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
29,88,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
30,86,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
31,91,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
32,87,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
33,91,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
34,85,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
35,77,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
36,83,Machine 4,0,0,0,5,0,54,-0.0319640872927685,3
37,74,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
38,76,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
39,72,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
40,67,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
41,64,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
42,64,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
43,68,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
44,69,Machine 4,0,0,0,4,0,54,-0.0319640872927685,3
45,60,Machine 4,0,0,0,3,0,54,-0.0319640872927685,3
46,56,Machine 4,0,0,0,3,0,54,-0.0319640872927685,3
47,48,Machine 4,0,0,0,3,0,54,-0.0319640872927685,3
48,45,Machine 4,0,0,0,3,0,54,-0.0319640872927685,3
49,42,Machine 4,0,0,0,3,0,54,-0.0319640872927685,3
50,41,Machine 4,0,0,0,3,0,54,-0.0319640872927685,3
51,40,Machine 4,0,0,0,2,0,54,-0.0319640872927685,3
