index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,49,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
2,44,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
3,42,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
4,44,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
5,42,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
6,37,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
7,31,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
8,35,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
9,29,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
10,29,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
11,31,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
12,28,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
13,23,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
14,25,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
15,19,Machine 7,0,0,1,1,0,57,0.24133339259522635,3
16,17,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
17,15,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
18,13,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
19,10,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
20,13,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
21,9,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
22,9,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
23,8,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
24,7,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
25,3,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
26,13,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
27,12,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
28,10,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
29,15,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
30,14,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
31,13,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
32,12,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
33,17,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
34,18,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
35,10,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
36,13,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
37,14,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
38,15,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
39,22,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
40,23,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
41,25,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
42,29,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
43,29,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
44,34,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
45,56,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
46,54,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
47,53,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
48,59,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
49,69,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
50,70,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
51,78,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
52,77,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
53,83,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
54,84,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
55,84,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
56,86,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
57,84,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
58,87,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
59,90,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
60,93,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
61,90,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
62,88,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
63,88,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
64,87,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
65,90,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
66,86,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
67,87,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
68,84,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
69,76,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
70,86,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
71,84,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
72,83,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
73,82,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
74,85,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
75,72,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
76,72,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
77,59,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
78,51,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
79,40,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
80,22,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
81,33,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
82,25,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
83,20,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
84,20,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
85,25,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
86,16,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
87,16,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
88,15,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
89,17,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
90,15,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
91,16,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
92,10,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
93,8,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
94,8,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
95,9,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
96,8,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
97,10,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
98,12,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
99,3,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
100,5,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
101,12,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
102,11,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
103,12,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
104,15,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
105,16,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
106,19,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
107,17,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
108,19,Machine 7,0,0,0,1,0,57,0.24133339259522635,3
109,24,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
110,25,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
111,33,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
112,30,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
113,37,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
114,38,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
115,33,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
116,38,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
117,41,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
118,38,Machine 7,0,0,0,2,0,57,0.24133339259522635,3
119,45,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
120,43,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
121,43,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
122,56,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
123,59,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
124,60,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
125,60,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
126,72,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
127,64,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
128,70,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
129,72,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
130,77,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
131,72,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
132,87,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
133,83,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
134,95,Machine 7,0,0,0,5,1,57,0.24133339259522635,3
135,89,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
136,83,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
137,90,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
138,91,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
139,84,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
140,83,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
141,85,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
142,81,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
143,80,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
144,89,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
145,84,Machine 7,0,0,0,5,0,57,0.24133339259522635,3
146,80,Machine 7,0,0,0,4,0,57,0.24133339259522635,3
147,57,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
148,59,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
149,52,Machine 7,0,0,0,3,0,57,0.24133339259522635,3
150,57,Machine 7,1,0,0,3,0,57,0.24133339259522635,3
