index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
2,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
3,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
4,45,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
5,46,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
6,54,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
7,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
8,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
9,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
10,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
11,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
12,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
13,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
14,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
15,48,Machine 3,0,0,5,3,0,44,0.0037246099826656,3
16,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
17,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
18,45,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
19,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
20,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
21,44,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
22,54,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
23,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
24,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
25,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
26,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
27,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
28,45,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
29,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
30,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
31,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
32,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
33,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
34,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
35,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
36,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
37,53,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
38,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
39,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
40,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
41,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
42,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
43,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
44,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
45,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
46,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
47,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
48,46,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
49,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
50,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
51,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
52,55,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
53,56,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
54,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
55,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
56,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
57,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
58,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
59,45,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
60,55,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
61,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
62,53,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
63,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
64,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
65,45,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
66,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
67,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
68,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
69,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
70,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
71,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
72,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
73,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
74,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
75,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
76,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
77,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
78,56,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
79,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
80,53,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
81,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
82,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
83,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
84,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
85,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
86,54,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
87,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
88,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
89,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
90,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
91,53,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
92,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
93,46,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
94,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
95,46,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
96,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
97,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
98,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
99,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
100,46,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
101,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
102,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
103,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
104,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
105,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
106,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
107,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
108,54,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
109,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
110,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
111,54,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
112,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
113,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
114,54,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
115,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
116,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
117,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
118,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
119,44,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
120,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
121,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
122,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
123,56,Machine 3,0,0,0,3,1,44,0.0037246099826656,3
124,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
125,46,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
126,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
127,53,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
128,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
129,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
130,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
131,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
132,46,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
133,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
134,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
135,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
136,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
137,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
138,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
139,50,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
140,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
141,52,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
142,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
143,46,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
144,49,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
145,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
146,53,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
147,47,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
148,48,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
149,51,Machine 3,0,0,0,3,0,44,0.0037246099826656,3
150,44,Machine 3,1,0,0,3,0,44,0.0037246099826656,3
