index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
2,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
3,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
4,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
5,49,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
6,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
7,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
8,46,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
9,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
10,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
11,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
12,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
13,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
14,49,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
15,48,Machine 4,0,0,4,3,0,52,0.0011787190541800382,3
16,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
17,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
18,55,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
19,54,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
20,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
21,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
22,47,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
23,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
24,49,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
25,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
26,54,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
27,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
28,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
29,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
30,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
31,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
32,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
33,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
34,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
35,49,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
36,54,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
37,54,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
38,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
39,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
40,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
41,47,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
42,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
43,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
44,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
45,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
46,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
47,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
48,49,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
49,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
50,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
51,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
52,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
53,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
54,46,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
55,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
56,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
57,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
58,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
59,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
60,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
61,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
62,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
63,49,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
64,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
65,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
66,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
67,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
68,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
69,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
70,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
71,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
72,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
73,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
74,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
75,47,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
76,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
77,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
78,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
79,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
80,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
81,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
82,55,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
83,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
84,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
85,46,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
86,49,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
87,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
88,46,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
89,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
90,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
91,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
92,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
93,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
94,47,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
95,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
96,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
97,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
98,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
99,49,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
100,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
101,54,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
102,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
103,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
104,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
105,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
106,47,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
107,54,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
108,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
109,54,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
110,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
111,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
112,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
113,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
114,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
115,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
116,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
117,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
118,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
119,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
120,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
121,53,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
122,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
123,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
124,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
125,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
126,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
127,49,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
128,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
129,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
130,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
131,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
132,54,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
133,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
134,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
135,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
136,52,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
137,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
138,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
139,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
140,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
141,55,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
142,47,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
143,49,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
144,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
145,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
146,56,Machine 4,0,0,0,3,1,52,0.0011787190541800382,3
147,51,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
148,50,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
149,48,Machine 4,0,0,0,3,0,52,0.0011787190541800382,3
150,52,Machine 4,1,0,0,3,0,52,0.0011787190541800382,3
