index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,89,Machine 7,0,0,0,5,0,88,-0.0204933552602337,5
2,88,Machine 7,0,0,0,5,0,88,-0.0204933552602337,5
3,89,Machine 7,0,0,0,5,0,88,-0.0204933552602337,5
4,87,Machine 7,0,0,0,5,0,88,-0.0204933552602337,5
5,89,Machine 7,0,0,0,5,0,88,-0.0204933552602337,5
6,82,Machine 7,0,0,0,5,0,88,-0.0204933552602337,5
7,83,Machine 7,0,0,0,5,0,88,-0.0204933552602337,5
8,81,Machine 7,0,0,0,5,0,88,-0.0204933552602337,5
9,85,Machine 7,0,0,0,5,0,88,-0.0204933552602337,5
10,78,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
11,76,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
12,81,Machine 7,0,0,0,5,0,88,-0.0204933552602337,5
13,76,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
14,77,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
15,76,Machine 7,0,2,0,4,0,88,-0.0204933552602337,5
16,79,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
17,73,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
18,71,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
19,69,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
20,67,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
21,67,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
22,66,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
23,68,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
24,65,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
25,63,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
26,64,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
27,58,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
28,63,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
29,57,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
30,57,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
31,61,Machine 7,0,0,0,4,0,88,-0.0204933552602337,5
32,57,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
33,59,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
34,57,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
35,59,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
36,54,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
37,52,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
38,50,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
39,47,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
40,45,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
41,45,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
42,47,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
43,44,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
44,46,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
45,41,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
46,39,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
47,41,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
48,41,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
49,41,Machine 7,0,0,0,3,0,88,-0.0204933552602337,5
50,38,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
51,38,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
52,37,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
53,34,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
54,32,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
55,28,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
56,34,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
57,34,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
58,25,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
59,28,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
60,28,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
61,24,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
62,26,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
63,23,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
64,21,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
65,24,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
66,21,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
67,23,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
68,21,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
69,19,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
70,11,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
71,16,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
72,16,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
73,17,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
74,12,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
75,7,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
76,9,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
77,5,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
78,5,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
79,13,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
80,15,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
81,16,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
82,11,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
83,21,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
84,15,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
85,17,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
86,15,Machine 7,0,0,0,1,0,88,-0.0204933552602337,5
87,22,Machine 7,0,0,0,2,0,88,-0.0204933552602337,5
