index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,11,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
2,9,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
3,10,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
4,11,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
5,11,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
6,16,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
7,16,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
8,16,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
9,22,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
10,27,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
11,20,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
12,22,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
13,25,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
14,26,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
15,33,Machine 8,0,0,3,2,0,9,0.01636694964220635,1
16,27,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
17,28,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
18,27,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
19,29,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
20,34,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
21,29,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
22,30,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
23,30,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
24,37,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
25,36,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
26,35,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
27,38,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
28,39,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
29,40,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
30,44,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
31,43,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
32,45,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
33,44,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
34,43,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
35,42,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
36,49,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
37,46,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
38,47,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
39,52,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
40,53,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
41,54,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
42,53,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
43,53,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
44,60,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
45,59,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
46,58,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
47,59,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
48,63,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
49,61,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
50,61,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
51,64,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
52,63,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
53,63,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
54,65,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
55,71,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
56,67,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
57,71,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
58,70,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
59,70,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
60,74,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
61,75,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
62,69,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
63,77,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
64,81,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
65,75,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
66,77,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
67,80,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
68,80,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
69,83,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
70,81,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
71,85,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
72,91,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
73,90,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
74,86,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
75,89,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
76,89,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
77,90,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
78,86,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
79,91,Machine 8,0,0,0,5,1,9,0.01636694964220635,1
80,88,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
81,80,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
82,85,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
83,84,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
84,83,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
85,83,Machine 8,0,0,0,5,0,9,0.01636694964220635,1
86,79,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
87,78,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
88,78,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
89,76,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
90,80,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
91,73,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
92,72,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
93,73,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
94,76,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
95,73,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
96,65,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
97,70,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
98,66,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
99,66,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
100,63,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
101,63,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
102,62,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
103,63,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
104,62,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
105,65,Machine 8,0,0,0,4,0,9,0.01636694964220635,1
106,58,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
107,60,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
108,55,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
109,58,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
110,55,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
111,54,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
112,49,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
113,50,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
114,50,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
115,49,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
116,45,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
117,45,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
118,49,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
119,47,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
120,44,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
121,45,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
122,41,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
123,41,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
124,41,Machine 8,0,0,0,3,0,9,0.01636694964220635,1
125,37,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
126,39,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
127,35,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
128,37,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
129,38,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
130,29,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
131,29,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
132,32,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
133,27,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
134,32,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
135,28,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
136,26,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
137,25,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
138,23,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
139,20,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
140,21,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
141,19,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
142,24,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
143,24,Machine 8,0,0,0,2,0,9,0.01636694964220635,1
144,20,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
145,20,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
146,15,Machine 8,0,0,0,1,0,9,0.01636694964220635,1
