index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,49,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
2,57,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
3,52,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
4,45,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
5,50,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
6,46,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
7,46,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
8,47,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
9,51,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
10,54,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
11,47,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
12,52,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
13,51,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
14,54,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
15,48,Machine 9,0,0,4,3,0,47,0.0022738788390592,3
16,50,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
17,50,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
18,47,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
19,51,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
20,46,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
21,51,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
22,49,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
23,49,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
24,51,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
25,52,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
26,51,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
27,52,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
28,51,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
29,48,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
30,52,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
31,46,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
32,47,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
33,50,Machine 9,0,0,0,3,0,47,0.0022738788390592,3
