index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,89,Machine 12,0,0,0,5,0,94,-0.0239832881461399,5
2,92,Machine 12,0,0,0,5,0,94,-0.0239832881461399,5
3,87,Machine 12,0,0,0,5,0,94,-0.0239832881461399,5
4,86,Machine 12,0,0,0,5,0,94,-0.0239832881461399,5
5,90,Machine 12,0,0,0,5,0,94,-0.0239832881461399,5
6,87,Machine 12,0,0,0,5,0,94,-0.0239832881461399,5
7,79,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
8,84,Machine 12,0,0,0,5,0,94,-0.0239832881461399,5
9,75,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
10,80,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
11,77,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
12,79,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
13,79,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
14,76,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
15,67,Machine 12,0,3,0,4,0,94,-0.0239832881461399,5
16,73,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
17,74,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
18,69,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
19,72,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
20,68,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
21,70,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
22,67,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
23,67,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
24,70,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
25,60,Machine 12,0,0,0,3,0,94,-0.0239832881461399,5
26,63,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
27,59,Machine 12,0,0,0,3,0,94,-0.0239832881461399,5
28,66,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
29,63,Machine 12,0,0,0,4,0,94,-0.0239832881461399,5
30,59,Machine 12,0,0,0,3,0,94,-0.0239832881461399,5
31,56,Machine 12,0,0,0,3,0,94,-0.0239832881461399,5
32,54,Machine 12,0,0,0,3,0,94,-0.0239832881461399,5
33,55,Machine 12,0,0,0,3,0,94,-0.0239832881461399,5
34,53,Machine 12,0,0,0,3,0,94,-0.0239832881461399,5
35,52,Machine 12,0,0,0,3,0,94,-0.0239832881461399,5
36,51,Machine 12,0,0,0,3,0,94,-0.0239832881461399,5
37,52,Machine 12,0,0,0,3,0,94,-0.0239832881461399,5
38,47,Machine 12,0,0,0,3,0,94,-0.0239832881461399,5
