index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,53,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
2,48,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
3,55,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
4,48,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
5,52,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
6,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
7,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
8,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
9,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
10,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
11,47,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
12,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
13,48,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
14,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
15,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
16,54,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
17,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
18,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
19,53,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
20,54,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
21,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
22,53,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
23,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
24,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
25,52,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
26,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
27,47,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
28,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
29,53,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
30,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
31,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
32,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
33,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
34,56,Machine 12,0,0,0,3,1,48,-0.005431352504555967,3
35,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
36,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
37,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
38,54,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
39,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
40,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
41,46,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
42,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
43,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
44,53,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
45,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
46,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
47,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
48,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
49,47,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
50,53,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
51,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
52,52,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
53,45,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
54,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
55,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
56,53,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
57,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
58,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
59,52,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
60,47,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
61,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
62,47,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
63,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
64,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
65,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
66,54,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
67,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
68,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
69,53,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
70,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
71,47,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
72,45,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
73,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
74,54,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
75,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
76,52,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
77,46,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
78,52,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
79,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
80,46,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
81,54,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
82,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
83,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
84,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
85,47,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
86,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
87,45,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
88,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
89,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
90,48,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
91,49,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
92,48,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
93,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
94,51,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
95,54,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
96,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
97,52,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
98,52,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
99,50,Machine 12,0,0,0,3,0,48,-0.005431352504555967,3
