index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,90,Machine 8,0,0,0,5,0,88,-0.0184239299524423,5
2,84,Machine 8,0,0,0,5,0,88,-0.0184239299524423,5
3,90,Machine 8,0,0,0,5,0,88,-0.0184239299524423,5
4,92,Machine 8,0,0,0,5,1,88,-0.0184239299524423,5
5,84,Machine 8,0,0,0,5,0,88,-0.0184239299524423,5
6,83,Machine 8,0,0,0,5,0,88,-0.0184239299524423,5
7,84,Machine 8,0,0,0,5,0,88,-0.0184239299524423,5
8,90,Machine 8,0,0,0,5,0,88,-0.0184239299524423,5
9,79,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
10,78,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
11,74,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
12,81,Machine 8,0,0,0,5,0,88,-0.0184239299524423,5
13,74,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
14,75,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
15,66,Machine 8,0,3,0,4,0,88,-0.0184239299524423,5
16,74,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
17,71,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
18,74,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
19,69,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
20,66,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
21,66,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
22,67,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
23,68,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
24,64,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
25,62,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
26,62,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
27,61,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
28,64,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
29,64,Machine 8,0,0,0,4,0,88,-0.0184239299524423,5
30,57,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
31,58,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
32,55,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
33,57,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
34,55,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
35,57,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
36,53,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
37,54,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
38,50,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
39,51,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
40,45,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
41,45,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
42,51,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
43,47,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
44,41,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
45,42,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
46,42,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
47,46,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
48,41,Machine 8,0,0,0,3,0,88,-0.0184239299524423,5
49,39,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
50,39,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
51,35,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
52,35,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
53,34,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
54,34,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
55,28,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
56,35,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
57,29,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
58,31,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
59,25,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
60,27,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
61,26,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
62,28,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
63,28,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
64,23,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
65,22,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
66,23,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
67,19,Machine 8,0,0,0,1,0,88,-0.0184239299524423,5
68,21,Machine 8,0,0,0,2,0,88,-0.0184239299524423,5
69,17,Machine 8,0,0,0,1,0,88,-0.0184239299524423,5
70,14,Machine 8,0,0,0,1,0,88,-0.0184239299524423,5
