index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,47,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
2,50,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
3,53,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
4,50,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
5,50,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
6,47,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
7,49,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
8,46,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
9,50,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
10,46,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
11,52,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
12,52,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
13,53,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
14,52,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
15,53,Machine 12,0,4,0,3,0,47,-0.003342370772034549,3
16,45,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
17,52,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
18,55,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
19,50,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
20,50,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
21,49,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
22,50,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
23,50,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
24,51,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
25,52,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
26,48,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
27,50,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
28,47,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
29,53,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
30,50,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
31,48,Machine 12,0,0,0,3,0,47,-0.003342370772034549,3
