index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,7,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
2,14,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
3,16,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
4,10,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
5,11,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
6,14,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
7,15,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
8,18,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
9,19,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
10,11,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
11,13,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
12,16,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
13,19,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
14,20,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
15,16,Machine 6,0,0,1,1,0,91,0.5310636028267922,5
16,22,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
17,20,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
18,19,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
19,16,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
20,17,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
21,19,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
22,24,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
23,24,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
24,21,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
25,22,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
26,20,Machine 6,0,0,0,1,0,91,0.5310636028267922,5
27,25,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
28,30,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
29,24,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
30,24,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
31,27,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
32,25,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
33,28,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
34,28,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
35,27,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
36,29,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
37,29,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
38,27,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
39,31,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
40,27,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
41,29,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
42,37,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
43,32,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
44,29,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
45,31,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
46,32,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
47,34,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
48,36,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
49,36,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
50,39,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
51,35,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
52,36,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
53,36,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
54,36,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
55,37,Machine 6,0,0,0,2,0,91,0.5310636028267922,5
