index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,10,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
2,10,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
3,8,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
4,12,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
5,11,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
6,9,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
7,10,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
8,9,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
9,15,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
10,16,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
11,13,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
12,14,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
13,18,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
14,17,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
15,19,Machine 9,0,0,2,1,0,89,0.5356789190630696,5
16,20,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
17,16,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
18,19,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
19,18,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
20,17,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
21,19,Machine 9,0,0,0,1,0,89,0.5356789190630696,5
22,30,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
23,21,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
24,22,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
25,25,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
26,23,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
27,24,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
28,21,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
29,28,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
30,22,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
31,25,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
32,29,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
33,29,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
34,27,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
35,25,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
36,29,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
37,30,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
38,34,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
39,33,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
40,32,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
41,34,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
42,29,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
43,30,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
44,33,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
45,32,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
46,35,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
47,35,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
48,33,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
49,36,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
50,42,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
51,34,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
52,39,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
53,38,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
54,37,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
55,37,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
56,41,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
57,40,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
58,41,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
59,41,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
60,35,Machine 9,0,0,0,2,0,89,0.5356789190630696,5
61,41,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
62,45,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
63,41,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
64,45,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
65,42,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
66,47,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
67,44,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
68,46,Machine 9,0,0,0,3,0,89,0.5356789190630696,5
