index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
2,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
3,53,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
4,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
5,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
6,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
7,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
8,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
9,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
10,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
11,47,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
12,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
13,55,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
14,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
15,47,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
16,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
17,46,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
18,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
19,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
20,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
21,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
22,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
23,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
24,55,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
25,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
26,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
27,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
28,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
29,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
30,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
31,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
32,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
33,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
34,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
35,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
36,54,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
37,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
38,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
39,47,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
40,53,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
41,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
42,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
43,45,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
44,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
45,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
46,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
47,53,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
48,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
49,53,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
50,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
51,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
52,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
53,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
54,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
55,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
56,45,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
57,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
58,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
59,55,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
60,54,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
61,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
62,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
63,53,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
64,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
65,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
66,47,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
67,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
68,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
69,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
70,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
71,46,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
72,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
73,45,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
74,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
75,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
76,46,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
77,56,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
78,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
79,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
80,53,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
81,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
82,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
83,53,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
84,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
85,47,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
86,55,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
87,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
88,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
89,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
90,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
91,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
92,47,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
93,54,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
94,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
95,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
96,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
97,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
98,47,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
99,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
100,47,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
101,46,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
102,54,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
103,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
104,54,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
105,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
106,53,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
107,46,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
108,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
109,47,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
110,53,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
111,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
112,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
113,46,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
114,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
115,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
116,55,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
117,47,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
118,56,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
119,53,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
120,56,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
121,56,Machine 6,0,0,0,3,1,52,-0.0020516467398552,3
122,46,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
123,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
124,47,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
125,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
126,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
127,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
128,46,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
129,49,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
130,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
131,46,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
132,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
133,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
134,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
135,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
136,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
137,50,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
138,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
139,46,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
140,51,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
141,48,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
142,52,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
143,53,Machine 6,0,0,0,3,0,52,-0.0020516467398552,3
