index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
2,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
3,52,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
4,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
5,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
6,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
7,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
8,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
9,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
10,54,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
11,53,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
12,48,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
13,52,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
14,43,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
15,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
16,45,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
17,53,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
18,53,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
19,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
20,54,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
21,55,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
22,46,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
23,56,Machine 4,0,0,0,3,1,51,-0.0008675941152943116,3
24,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
25,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
26,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
27,48,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
28,48,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
29,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
30,48,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
31,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
32,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
33,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
34,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
35,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
36,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
37,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
38,45,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
39,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
40,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
41,46,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
42,52,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
43,48,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
44,48,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
45,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
46,52,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
47,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
48,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
49,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
50,52,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
51,48,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
52,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
53,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
54,47,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
55,53,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
56,47,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
57,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
58,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
59,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
60,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
61,51,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
62,55,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
63,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
64,49,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
65,50,Machine 4,0,0,0,3,0,51,-0.0008675941152943116,3
