index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,50,Machine 5,0,0,0,3,0,53,0.080881816969643,3
2,53,Machine 5,0,0,0,3,0,53,0.080881816969643,3
3,53,Machine 5,0,0,0,3,0,53,0.080881816969643,3
4,53,Machine 5,0,0,0,3,0,53,0.080881816969643,3
5,53,Machine 5,0,0,0,3,0,53,0.080881816969643,3
6,56,Machine 5,0,0,0,3,0,53,0.080881816969643,3
7,60,Machine 5,0,0,0,3,0,53,0.080881816969643,3
8,68,Machine 5,0,0,0,4,0,53,0.080881816969643,3
9,70,Machine 5,0,0,0,4,0,53,0.080881816969643,3
10,75,Machine 5,0,0,0,4,0,53,0.080881816969643,3
11,76,Machine 5,0,0,0,4,0,53,0.080881816969643,3
12,83,Machine 5,0,0,0,5,0,53,0.080881816969643,3
13,83,Machine 5,0,0,0,5,0,53,0.080881816969643,3
14,89,Machine 5,0,0,0,5,0,53,0.080881816969643,3
15,84,Machine 5,0,1,0,5,0,53,0.080881816969643,3
16,86,Machine 5,0,0,0,5,0,53,0.080881816969643,3
17,92,Machine 5,0,0,0,5,0,53,0.080881816969643,3
18,88,Machine 5,0,0,0,5,0,53,0.080881816969643,3
19,87,Machine 5,0,0,0,5,0,53,0.080881816969643,3
20,89,Machine 5,0,0,0,5,0,53,0.080881816969643,3
21,89,Machine 5,0,0,0,5,0,53,0.080881816969643,3
22,81,Machine 5,0,0,0,5,0,53,0.080881816969643,3
23,92,Machine 5,0,0,0,5,0,53,0.080881816969643,3
24,88,Machine 5,0,0,0,5,0,53,0.080881816969643,3
25,90,Machine 5,0,0,0,5,0,53,0.080881816969643,3
26,87,Machine 5,0,0,0,5,0,53,0.080881816969643,3
27,85,Machine 5,0,0,0,5,0,53,0.080881816969643,3
28,86,Machine 5,0,0,0,5,0,53,0.080881816969643,3
29,78,Machine 5,0,0,0,4,0,53,0.080881816969643,3
30,78,Machine 5,0,0,0,4,0,53,0.080881816969643,3
31,82,Machine 5,0,0,0,5,0,53,0.080881816969643,3
32,84,Machine 5,0,0,0,5,0,53,0.080881816969643,3
33,81,Machine 5,0,0,0,5,0,53,0.080881816969643,3
34,76,Machine 5,0,0,0,4,0,53,0.080881816969643,3
35,77,Machine 5,0,0,0,4,0,53,0.080881816969643,3
36,77,Machine 5,0,0,0,4,0,53,0.080881816969643,3
37,74,Machine 5,0,0,0,4,0,53,0.080881816969643,3
38,71,Machine 5,0,0,0,4,0,53,0.080881816969643,3
39,71,Machine 5,0,0,0,4,0,53,0.080881816969643,3
40,66,Machine 5,0,0,0,4,0,53,0.080881816969643,3
41,53,Machine 5,0,0,0,3,0,53,0.080881816969643,3
42,56,Machine 5,0,0,0,3,0,53,0.080881816969643,3
43,48,Machine 5,0,0,0,3,0,53,0.080881816969643,3
44,45,Machine 5,0,0,0,3,0,53,0.080881816969643,3
45,50,Machine 5,0,0,0,3,0,53,0.080881816969643,3
46,44,Machine 5,0,0,0,3,0,53,0.080881816969643,3
47,40,Machine 5,0,0,0,2,0,53,0.080881816969643,3
48,39,Machine 5,0,0,0,2,0,53,0.080881816969643,3
