index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,53,Machine 6,0,0,0,3,0,54,-0.10959598204364646,3
2,47,Machine 6,0,0,0,3,0,54,-0.10959598204364646,3
3,54,Machine 6,0,0,0,3,0,54,-0.10959598204364646,3
4,54,Machine 6,0,0,0,3,0,54,-0.10959598204364646,3
5,60,Machine 6,0,0,0,3,0,54,-0.10959598204364646,3
6,59,Machine 6,0,0,0,3,0,54,-0.10959598204364646,3
7,62,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
8,60,Machine 6,0,0,0,3,0,54,-0.10959598204364646,3
9,60,Machine 6,0,0,0,3,0,54,-0.10959598204364646,3
10,63,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
11,64,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
12,60,Machine 6,0,0,0,3,0,54,-0.10959598204364646,3
13,67,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
14,68,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
15,62,Machine 6,0,3,0,4,0,54,-0.10959598204364646,3
16,66,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
17,69,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
18,71,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
19,67,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
20,70,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
21,76,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
22,73,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
23,85,Machine 6,0,0,0,5,0,54,-0.10959598204364646,3
24,84,Machine 6,0,0,0,5,0,54,-0.10959598204364646,3
25,83,Machine 6,0,0,0,5,0,54,-0.10959598204364646,3
26,79,Machine 6,0,0,0,4,0,54,-0.10959598204364646,3
27,85,Machine 6,0,0,0,5,0,54,-0.10959598204364646,3
28,81,Machine 6,0,0,0,5,0,54,-0.10959598204364646,3
29,92,Machine 6,0,0,0,5,0,54,-0.10959598204364646,3
30,89,Machine 6,0,0,0,5,0,54,-0.10959598204364646,3
31,87,Machine 6,0,0,0,5,0,54,-0.10959598204364646,3
