index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
2,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
3,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
4,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
5,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
6,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
7,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
8,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
9,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
10,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
11,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
12,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
13,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
14,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
15,48,Machine 5,0,0,5,3,0,49,9.938219476418474e-4,3
16,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
17,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
18,45,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
19,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
20,46,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
21,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
22,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
23,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
24,46,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
25,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
26,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
27,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
28,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
29,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
30,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
31,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
32,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
33,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
34,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
35,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
36,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
37,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
38,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
39,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
40,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
41,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
42,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
43,46,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
44,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
45,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
46,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
47,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
48,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
49,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
50,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
51,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
52,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
53,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
54,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
55,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
56,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
57,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
58,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
59,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
60,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
61,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
62,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
63,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
64,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
65,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
66,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
67,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
68,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
69,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
70,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
71,55,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
72,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
73,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
74,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
75,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
76,55,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
77,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
78,54,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
79,45,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
80,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
81,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
82,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
83,46,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
84,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
85,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
86,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
87,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
88,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
89,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
90,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
91,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
92,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
93,56,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
94,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
95,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
96,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
97,44,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
98,56,Machine 5,0,0,0,3,1,49,9.938219476418474e-4,3
99,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
100,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
101,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
102,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
103,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
104,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
105,46,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
106,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
107,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
108,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
109,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
110,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
111,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
112,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
113,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
114,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
115,45,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
116,46,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
117,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
118,46,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
119,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
120,46,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
121,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
122,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
123,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
124,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
125,54,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
126,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
127,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
128,54,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
129,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
130,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
131,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
132,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
133,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
134,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
135,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
136,55,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
137,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
138,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
139,51,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
140,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
141,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
142,52,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
143,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
144,49,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
145,50,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
146,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
147,48,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
148,53,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
149,47,Machine 5,0,0,0,3,0,49,9.938219476418474e-4,3
150,49,Machine 5,1,0,0,3,0,49,9.938219476418474e-4,3
