index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,43,Machine 5,0,0,0,3,0,52,0.18523667718565262,3
2,36,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
3,40,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
4,36,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
5,35,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
6,40,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
7,33,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
8,24,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
9,22,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
10,24,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
11,19,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
12,20,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
13,18,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
14,17,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
15,23,Machine 5,0,0,2,2,0,52,0.18523667718565262,3
16,15,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
17,11,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
18,8,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
19,13,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
20,10,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
21,10,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
22,6,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
23,5,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
24,14,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
25,8,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
26,13,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
27,17,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
28,14,Machine 5,0,0,0,1,0,52,0.18523667718565262,3
29,26,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
30,22,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
31,23,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
32,29,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
33,23,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
34,33,Machine 5,0,0,0,2,0,52,0.18523667718565262,3
35,46,Machine 5,0,0,0,3,0,52,0.18523667718565262,3
36,47,Machine 5,0,0,0,3,0,52,0.18523667718565262,3
37,49,Machine 5,0,0,0,3,0,52,0.18523667718565262,3
38,57,Machine 5,0,0,0,3,0,52,0.18523667718565262,3
39,54,Machine 5,0,0,0,3,0,52,0.18523667718565262,3
40,61,Machine 5,0,0,0,4,0,52,0.18523667718565262,3
41,66,Machine 5,0,0,0,4,0,52,0.18523667718565262,3
42,66,Machine 5,0,0,0,4,0,52,0.18523667718565262,3
43,74,Machine 5,0,0,0,4,0,52,0.18523667718565262,3
44,79,Machine 5,0,0,0,4,0,52,0.18523667718565262,3
45,82,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
46,89,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
47,90,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
48,89,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
49,92,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
50,94,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
51,89,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
52,85,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
53,93,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
54,85,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
55,93,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
56,92,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
57,92,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
58,87,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
59,82,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
60,83,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
61,86,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
62,84,Machine 5,0,0,0,5,0,52,0.18523667718565262,3
63,80,Machine 5,0,0,0,4,0,52,0.18523667718565262,3
64,78,Machine 5,0,0,0,4,0,52,0.18523667718565262,3
65,80,Machine 5,0,0,0,4,0,52,0.18523667718565262,3
66,76,Machine 5,0,0,0,4,0,52,0.18523667718565262,3
67,71,Machine 5,0,0,0,4,0,52,0.18523667718565262,3
68,74,Machine 5,0,0,0,4,0,52,0.18523667718565262,3
