index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,93,Machine 4,0,0,0,5,1,13,-0.5327703453486823,1
2,91,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
3,90,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
4,88,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
5,86,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
6,82,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
7,85,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
8,83,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
9,84,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
10,84,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
11,85,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
12,82,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
13,78,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
14,84,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
15,86,Machine 4,0,1,0,5,0,13,-0.5327703453486823,1
16,78,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
17,80,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
18,84,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
19,83,Machine 4,0,0,0,5,0,13,-0.5327703453486823,1
20,78,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
21,79,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
22,80,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
23,79,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
24,75,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
25,77,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
26,74,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
27,75,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
28,73,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
29,79,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
30,75,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
31,72,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
32,69,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
33,72,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
34,76,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
35,73,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
36,73,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
37,68,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
38,72,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
39,62,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
40,65,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
41,70,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
42,69,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
43,71,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
44,68,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
45,62,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
46,65,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
47,65,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
48,63,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
49,69,Machine 4,0,0,0,4,0,13,-0.5327703453486823,1
