index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,48,Machine 6,0,0,0,3,0,54,0.2707071425396684,3
2,39,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
3,37,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
4,34,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
5,40,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
6,30,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
7,21,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
8,16,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
9,11,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
10,18,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
11,14,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
12,14,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
13,6,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
14,6,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
15,13,Machine 6,0,0,1,1,0,54,0.2707071425396684,3
16,17,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
17,10,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
18,11,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
19,13,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
20,6,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
21,17,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
22,19,Machine 6,0,0,0,1,0,54,0.2707071425396684,3
23,25,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
24,24,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
25,24,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
26,23,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
27,23,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
28,23,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
29,28,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
30,27,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
31,37,Machine 6,0,0,0,2,0,54,0.2707071425396684,3
32,43,Machine 6,0,0,0,3,0,54,0.2707071425396684,3
33,47,Machine 6,0,0,0,3,0,54,0.2707071425396684,3
34,55,Machine 6,0,0,0,3,0,54,0.2707071425396684,3
35,47,Machine 6,0,0,0,3,0,54,0.2707071425396684,3
36,55,Machine 6,0,0,0,3,0,54,0.2707071425396684,3
37,63,Machine 6,0,0,0,4,0,54,0.2707071425396684,3
38,61,Machine 6,0,0,0,4,0,54,0.2707071425396684,3
39,64,Machine 6,0,0,0,4,0,54,0.2707071425396684,3
40,63,Machine 6,0,0,0,4,0,54,0.2707071425396684,3
41,80,Machine 6,0,0,0,4,0,54,0.2707071425396684,3
42,80,Machine 6,0,0,0,4,0,54,0.2707071425396684,3
43,77,Machine 6,0,0,0,4,0,54,0.2707071425396684,3
44,81,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
45,85,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
46,77,Machine 6,0,0,0,4,0,54,0.2707071425396684,3
47,78,Machine 6,0,0,0,4,0,54,0.2707071425396684,3
48,84,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
49,82,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
50,85,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
51,85,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
52,85,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
53,88,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
54,94,Machine 6,0,0,0,5,1,54,0.2707071425396684,3
55,87,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
56,93,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
57,93,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
58,91,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
59,89,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
60,86,Machine 6,0,0,0,5,0,54,0.2707071425396684,3
