index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,11,Machine 8,0,0,0,1,0,12,0.022191208498155365,1
2,7,Machine 8,0,0,0,1,0,12,0.022191208498155365,1
3,16,Machine 8,0,0,0,1,0,12,0.022191208498155365,1
4,13,Machine 8,0,0,0,1,0,12,0.022191208498155365,1
5,13,Machine 8,0,0,0,1,0,12,0.022191208498155365,1
6,15,Machine 8,0,0,0,1,0,12,0.022191208498155365,1
7,12,Machine 8,0,0,0,1,0,12,0.022191208498155365,1
8,19,Machine 8,0,0,0,1,0,12,0.022191208498155365,1
9,16,Machine 8,0,0,0,1,0,12,0.022191208498155365,1
10,21,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
11,19,Machine 8,0,0,0,1,0,12,0.022191208498155365,1
12,20,Machine 8,0,0,0,1,0,12,0.022191208498155365,1
13,21,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
14,25,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
15,31,Machine 8,0,0,3,2,0,12,0.022191208498155365,1
16,25,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
17,24,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
18,28,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
19,32,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
20,25,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
21,30,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
22,30,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
23,32,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
24,33,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
25,36,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
26,37,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
27,40,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
28,42,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
29,40,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
30,38,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
31,40,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
32,47,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
33,44,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
34,46,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
35,48,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
36,50,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
37,47,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
38,51,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
39,53,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
40,51,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
41,53,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
42,57,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
43,55,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
44,59,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
45,57,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
46,62,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
47,55,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
48,61,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
49,58,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
50,62,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
51,66,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
52,67,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
53,63,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
54,67,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
55,67,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
56,70,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
57,68,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
58,71,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
59,70,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
60,72,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
61,74,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
62,76,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
63,71,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
64,76,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
65,80,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
66,76,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
67,83,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
68,84,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
69,82,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
70,84,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
71,88,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
72,84,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
73,86,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
74,81,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
75,90,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
76,84,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
77,92,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
78,95,Machine 8,0,0,0,5,1,12,0.022191208498155365,1
79,87,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
80,85,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
81,85,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
82,85,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
83,86,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
84,77,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
85,82,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
86,82,Machine 8,0,0,0,5,0,12,0.022191208498155365,1
87,79,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
88,80,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
89,76,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
90,73,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
91,73,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
92,73,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
93,71,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
94,70,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
95,71,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
96,73,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
97,69,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
98,66,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
99,69,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
100,63,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
101,70,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
102,62,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
103,65,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
104,59,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
105,61,Machine 8,0,0,0,4,0,12,0.022191208498155365,1
106,58,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
107,55,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
108,60,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
109,56,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
110,55,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
111,55,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
112,51,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
113,52,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
114,51,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
115,54,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
116,51,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
117,48,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
118,48,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
119,45,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
120,46,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
121,39,Machine 8,0,0,0,2,0,12,0.022191208498155365,1
122,47,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
123,44,Machine 8,0,0,0,3,0,12,0.022191208498155365,1
